edge_id,weekday_traffic,hourly_weekday_traffic,weekend_traffic,hourly_weekend_traffic,geometry
19141732935450148,164,6,318,13,"LINESTRING (71.4953765355 51.1314053151, 71.4952570595 51.1315721775)"
19141732935450209,139,5,237,9,"LINESTRING (71.4899847573 51.1329768987, 71.490778868 51.1332001259)"
19141732935450211,51,2,101,4,"LINESTRING (71.4917292856 51.131926871, 71.4907833596 51.1332076232)"
19141732935450224,770,32,1888,78,"LINESTRING (71.504323576 51.1329368756, 71.5044960526 51.1326961721)"
19141732935450228,499,20,1348,56,"LINESTRING (71.4769128326 51.1335292149, 71.4797218645 51.132838114)"
19141732935450231,988,41,1013,42,"MULTILINESTRING ((71.4766408227 51.1335542432, 71.47656302623169 51.13340610595652), (71.47656302623169 51.13340610595652, 71.4765626693 51.1334054263, 71.476563388 51.1334064973, 71.47656302623169 51.13340610595652), (71.47656302623169 51.13340610595652, 71.47644365518781 51.133276976130496), (71.47644365518781 51.133276976130496, 71.4764430137 51.1332762822, 71.476444451 51.133277466, 71.47644365518781 51.133276976130496), (71.47644365518781 51.133276976130496, 71.4762558048 51.1331613431, 71.476256254 51.1331615686, 71.4761062353 51.1330809588, 71.4761052472 51.1330803387, 71.4760172123 51.1330143852, 71.4760164038 51.1330136524, 71.4758052997 51.1327926791))"
19141732935450233,548,22,1366,56,"LINESTRING (71.4769169648 51.1335400379, 71.4766501652 51.1335580763)"
19141732935450240,381,15,961,40,"LINESTRING (71.4945633805 51.1331787615, 71.4950412842 51.1324927288)"
19141732935450243,430,17,700,29,"LINESTRING (71.4993050479 51.1328089139, 71.4992852849 51.1327480334, 71.4992851053 51.1327467369, 71.4992886985 51.1327016401, 71.4992894172 51.1326995544, 71.4993028919 51.132680952, 71.4993029817 51.1326808392, 71.499406288 51.1325449849)"
19141732935450272,189,7,438,18,"LINESTRING (71.4866340413 51.1330997866, 71.4876742904 51.1333906573)"
19141732935450274,1777,74,3637,151,"LINESTRING (71.4677668152 51.1327903116, 71.4670472647 51.1338495079)"
19141732935450282,378,15,949,39,"LINESTRING (71.4944951085 51.1332757185, 71.4945633805 51.1331787615)"
19141732935450297,293,12,744,31,"LINESTRING (71.4879285136 51.1334741978, 71.4876671039 51.1334009167)"
19141732935450299,275,11,698,29,"LINESTRING (71.4886535439 51.1326077823, 71.488297811 51.1331038452)"
19141732935450300,77,3,177,7,"LINESTRING (71.4846135505 51.1335430255, 71.4851893706 51.1326861945)"
19141732935450338,666,27,2839,118,"LINESTRING (71.4803106203 51.1337406581, 71.4801354488 51.1334757198)"
19141732935450340,1,0,1,0,"LINESTRING (71.4803156509 51.1337332737, 71.4828497983 51.1331098205, 71.4828502475 51.1331097641, 71.482954452 51.1330877796, 71.4829574165 51.1330874978, 71.4830634177 51.1330891889, 71.4830665618 51.1330895835, 71.4831402236 51.1331081858, 71.4831406728 51.1331082985, 71.484625588 51.1335400943)"
19141732935450348,43,1,272,11,"LINESTRING (71.4600709482 51.1342122447, 71.4598023519 51.1338683917, 71.4598019926 51.1338678844, 71.4596232278 51.1335770166, 71.4596230482 51.133576622, 71.4595224368 51.1333646707)"
19141732935450350,176,7,287,11,"LINESTRING (71.4920077633 51.1335570617, 71.4911049564 51.1333033963)"
19141732935450352,85,3,148,6,"LINESTRING (71.4920885219 51.1335733526, 71.4932536368 51.131935214)"
19141732935450358,1,0,1,0,"LINESTRING (71.5050654946 51.1319159348, 71.5082679886 51.1327474133, 71.5082687073 51.1327476388, 71.5083926748 51.1327882258, 71.5083945612 51.1327890714, 71.508487986 51.1328426237, 71.5084888843 51.1328432438, 71.5085787159 51.1329131435, 71.5085796142 51.1329139327, 71.5088320408 51.1331997313)"
19141732935450372,293,12,744,31,"LINESTRING (71.4879357001 51.1334639385, 71.4880021755 51.1334825406)"
19141732935450375,152,6,1901,79,"LINESTRING (71.4693262007 51.1333423481, 71.4687611604 51.1341033394)"
19141732935450386,40,1,74,3,"LINESTRING (71.4950871881 51.1324379923, 71.4978405244 51.1331978711, 71.4978408838 51.1331979838, 71.4979819193 51.1332425164, 71.4979848837 51.133243982, 71.4980747152 51.1333121901, 71.4980752542 51.1333126974, 71.4982612055 51.1334902633)"
19141732935450389,225,9,667,27,"LINESTRING (71.4995173198 51.133086765, 71.4982578817 51.1334982678)"
19141732935450402,567,23,1554,64,"LINESTRING (71.4655487849 51.1334210972, 71.4663905063 51.1336584147)"
19141732935450405,254,10,594,24,"LINESTRING (71.4691411477 51.1331676002, 71.4683596135 51.1342200236)"
19141732935450428,126,5,282,11,"MULTILINESTRING ((71.4581098361 51.1345019247, 71.4581723334543 51.134510094837616), (71.4581723334543 51.134510094837616, 71.4581745148 51.13451038, 71.4581703825 51.1345104364, 71.4581723334543 51.134510094837616), (71.4581723334543 51.134510094837616, 71.4584955726 51.1344535039))"
19141732935450453,338,14,332,13,"LINESTRING (71.4936057764 51.133609993, 71.4936444039 51.1338382904)"
19141732935450458,114,4,302,12,"MULTILINESTRING ((71.4937871462 51.1338346263, 71.49414217248469 51.1336967949283), (71.49414217248469 51.1336967949283, 71.4941428791 51.1336965206, 71.4941412621 51.1336973662, 71.49414217248469 51.1336967949283), (71.49414217248469 51.1336967949283, 71.4942499583 51.1336291587))"
19141732935450467,603,25,1695,70,"LINESTRING (71.4605678063 51.1344990499, 71.4605067209 51.1344511364, 71.4605062717 51.1344506855, 71.4602089294 51.1341643309, 71.4602083904 51.1341637108, 71.4599469806 51.133828313, 71.4599466213 51.1338279184, 71.4598576881 51.1336841757)"
19141732935450484,59,2,80,3,"LINESTRING (71.4752893074 51.1329262215, 71.4743182286 51.1343146109)"
19141732935450486,409,17,1234,51,"LINESTRING (71.5045079103 51.1326933536, 71.5051475108 51.1328754315, 71.5051475108 51.1328754879, 71.5066710535 51.1333117955, 71.5066711434 51.1333117955, 71.5070556223 51.1334262269, 71.5070555325 51.1334262269, 71.5073124506 51.1335006353, 71.50731281 51.1335007481, 71.5074798966 51.1335548632)"
19141732935450488,50,2,122,5,"LINESTRING (71.5075430482 51.1335880087, 71.5088321306 51.1332108926)"
19141732935450506,107,4,293,12,"LINESTRING (71.4887459805 51.1336899818, 71.4900359613 51.1340513105)"
19141732935450508,137,5,392,16,"LINESTRING (71.4935244788 51.1339943211, 71.4932954084 51.1339187861)"
19141732935450511,338,14,332,13,"LINESTRING (71.4935950864 51.1338810749, 71.4936274258 51.1338365429)"
19141732935450515,435,18,199,8,"LINESTRING (71.5038890609 51.1335844574, 71.5037632968 51.1337778058)"
19141732935450521,172,7,330,13,"MULTILINESTRING ((71.4969637687 51.133952495, 71.49686872087896 51.133917609608666), (71.49686872087896 51.133917609608666, 71.4968685473 51.1339175459, 71.4968695355 51.1339178278, 71.49686872087896 51.133917609608666), (71.49686872087896 51.133917609608666, 71.4944997797 51.133283103))"
19141732935450523,192,8,598,24,"LINESTRING (71.4982581512 51.1334982114, 71.496972662 51.1339525514)"
19141732935450527,62,2,62,2,"LINESTRING (71.4937425 51.133922281, 71.4936796179 51.134010781, 71.4936634482 51.1340338924)"
19141732935450530,1314,54,3772,157,"LINESTRING (71.4687568485 51.1340958986, 71.4689266301 51.1341455036)"
19141732935450532,167,6,165,6,"LINESTRING (71.472130741 51.132061036, 71.4720678589 51.1321461572)"
19141732935450542,86,3,127,5,"LINESTRING (71.4769244209 51.133532428, 71.4774867662 51.1344360296)"
19141732935450544,153,6,318,13,"LINESTRING (71.477475178 51.1344328165, 71.4798395438 51.1338505226)"
19141732935450550,779,32,2777,115,"MULTILINESTRING ((71.4806668922 51.1345804463, 71.480692045 51.1345178771, 71.4806917755 51.1345184971, 71.4807079452 51.1344440903, 71.4807079452 51.1344445976, 71.48071149222426 51.13439952555517), (71.48071149222426 51.13439952555517, 71.4807115384 51.1343989388, 71.4807115384 51.1343997844, 71.48071149222426 51.13439952555517), (71.48071149222426 51.13439952555517, 71.48069821171204 51.1343250797031), (71.48069821171204 51.1343250797031, 71.4806980637 51.13432425, 71.4806987824 51.1343258847, 71.48069821171204 51.1343250797031), (71.48069821171204 51.1343250797031, 71.4805900862 51.1341725608, 71.4805899066 51.1341722789, 71.4805108548 51.1340426297, 71.4805109446 51.1340427988, 71.4803106203 51.1337406581))"
19141732935450558,807,33,2005,83,"LINESTRING (71.4621119205 51.1339854147, 71.462583536 51.1341212648)"
19141732935450560,86,3,170,7,"LINESTRING (71.484042222 51.1343925128, 71.4842542244 51.1340757184)"
19141732935450574,90,3,225,9,"LINESTRING (71.5088320408 51.1331997877, 71.5088437189 51.1332133166)"
19141732935450589,698,29,1610,67,"LINESTRING (71.4614549825 51.1348989846, 71.4613453881 51.1350269405)"
19141732935450591,487,20,1363,56,"LINESTRING (71.4757158275 51.1347165765, 71.4743063708 51.1343174857)"
19141732935450593,1289,53,2321,96,"MULTILINESTRING ((71.4766525907 51.1335576817, 71.47652725635443 51.133589805646345), (71.47652725635443 51.133589805646345, 71.4765250299 51.1335903763, 71.476528713 51.1335886288, 71.47652725635443 51.133589805646345), (71.47652725635443 51.133589805646345, 71.47645756239332 51.133646112469066), (71.47645756239332 51.133646112469066, 71.4764568478 51.1336466898, 71.4764580156 51.1336454496, 71.47645756239332 51.133646112469066), (71.47645756239332 51.133646112469066, 71.4757276852 51.1347136453))"
19141732935450594,485,20,1061,44,"LINESTRING (71.4808407162 51.1346226101, 71.4806727312 51.1345870978)"
19141732935450597,131,5,239,9,"LINESTRING (71.4824502277 51.134227408, 71.4808467349 51.1346225537)"
19141732935450606,1,0,1,0,"MULTILINESTRING ((71.6245504106 51.1314942145, 71.6243725441 51.1312157338, 71.624372634 51.1312159029, 71.6242908873 51.1311009023, 71.6242910669 51.1311011278, 71.62422285714938 51.13101382924218), (71.62422285714938 51.13101382924218, 71.624222795 51.1310137497, 71.6242228848 51.1310138624, 71.62422285714938 51.13101382924218), (71.62422285714938 51.13101382924218, 71.6233560106 51.129974332))"
19141732935450607,1,0,1,0,"LINESTRING (71.6233718209 51.1299691456, 71.6242386952 51.1310086761, 71.624238785 51.1310087888, 71.6243070569 51.131096167, 71.6243072366 51.1310963925, 71.6243889833 51.1312113931, 71.6243890731 51.1312115622, 71.6245669396 51.1314900429)"
19141732935450619,65,2,179,7,"LINESTRING (71.4934135369 51.1341353007, 71.4935204364 51.1339870495)"
19141732935450620,149,6,335,13,"LINESTRING (71.4900359613 51.1340513105, 71.4913897224 51.1344295471)"
19141732935450632,52,2,128,5,"MULTILINESTRING ((71.504340644 51.1329394686, 71.504323576 51.1331316922, 71.5043234862 51.1331323123, 71.5042956384 51.1332388523, 71.5042950994 51.1332400925, 71.50411115632994 51.133513736715976), (71.50411115632994 51.133513736715976, 71.5041109448 51.1335140514, 71.5041113939 51.1335130367, 71.50411115632994 51.133513736715976), (71.50411115632994 51.133513736715976, 71.50409098278045 51.133573179421326), (71.50409098278045 51.133573179421326, 71.5040907327 51.1335739163, 71.5040909124 51.1335724507, 71.50409098278045 51.133573179421326), (71.50409098278045 51.133573179421326, 71.5040945056 51.1336096548))"
19141732935450635,540,22,2549,106,"LINESTRING (71.4806836907 51.1345840539, 71.4806172153 51.1346770621)"
19141732935450641,2280,95,6315,263,"LINESTRING (71.4708324958 51.1347187749, 71.4702683538 51.1345530511)"
19141732935450642,44,1,80,3,"LINESTRING (71.4735509775 51.132456764, 71.4725798987 51.1337628678)"
19141732935450664,138,5,203,8,"LINESTRING (71.4954778654 51.1345655086, 71.4939130002 51.1341230123)"
19141732935450667,1723,71,4719,196,"LINESTRING (71.4720236618 51.135068822, 71.4716751155 51.1349662319)"
19141732935450669,226,9,158,6,"LINESTRING (71.4725960683 51.1344155677, 71.4721055882 51.1350863524)"
19141732935450673,534,22,1204,50,"MULTILINESTRING ((71.4608143041 51.1348222673, 71.46096198197247 51.134932343617535), (71.46096198197247 51.134932343617535, 71.4609625261 51.1349327492, 71.4609618074 51.1349322419, 71.46096198197247 51.134932343617535), (71.46096198197247 51.134932343617535, 71.4613013706 51.135130094, 71.4613010113 51.1351299249, 71.4616423711 51.1353086112))"
19141732935450678,1127,46,3216,134,"LINESTRING (71.4702802115 51.1345503454, 71.4698283589 51.1351579962)"
19141732935450681,1,0,1,0,"LINESTRING (71.5022637391 51.1344713728, 71.5001688678 51.1338789328, 71.5001670712 51.1338782564, 71.5000880195 51.1338399251, 71.5000865822 51.1338390232, 71.5000183102 51.1337871631, 71.5000171424 51.133785923, 71.4995051027 51.1330841156)"
19141732935450686,202,8,426,17,"LINESTRING (71.4820410451 51.1349476868, 71.4808399975 51.134622441)"
19141732935450693,544,22,1558,64,"LINESTRING (71.4771263621 51.1350920456, 71.4757160071 51.1347166329)"
19141732935450707,45,1,10,0,"LINESTRING (71.5036545108 51.1339443214, 71.5032008616 51.1345700181)"
19141732935450710,174,7,344,14,"LINESTRING (71.4913897224 51.1344295471, 71.4926770082 51.1347891791)"
19141732935450712,1,0,1,0,"LINESTRING (71.4926652403 51.1347920539, 71.4927963943 51.1346077288, 71.4927970231 51.1346070523, 71.4928356507 51.134568158, 71.4928372676 51.1345668615, 71.4928965564 51.1345341676, 71.4928973649 51.134533773, 71.4932351315 51.1343860867)"
19141732935450747,1,0,1,0,"MULTILINESTRING ((71.5138842558 51.1343890179, 71.5121352359 51.1338777491, 71.51084161065468 51.13349243210225), (71.51084161065468 51.13349243210225, 71.5108407636 51.1334921798, 71.51084265 51.1334925744, 71.51084161065468 51.13349243210225), (71.51084161065468 51.13349243210225, 71.51074524732375 51.13347923890781), (71.51074524732375 51.13347923890781, 71.5107438354 51.1334790456, 71.5107465303 51.1334791584, 71.51074524732375 51.13347923890781), (71.51074524732375 51.13347923890781, 71.51065804856059 51.133484710701424), (71.51065804856059 51.133484710701424, 71.5106566988 51.1334847954, 71.5106593937 51.1334843444, 71.51065804856059 51.133484710701424), (71.51065804856059 51.133484710701424, 71.5105641723 51.1335102746, 71.5105646215 51.1335101619, 71.5103786702 51.1335676592, 71.5103791194 51.1335675465, 71.5093972607 51.1339164749))"
19141732935450748,493,20,1004,41,"LINESTRING (71.513879854 51.1343817463, 71.5138987186 51.1343541255)"
19141732935450763,552,23,1279,53,"LINESTRING (71.5030919858 51.1347058665, 71.5022637391 51.1344713728)"
19141732935450765,1388,57,3400,141,"LINESTRING (71.5032007717 51.1345700181, 71.5031037537 51.134703048)"
19141732935450773,63,2,46,1,"LINESTRING (71.495489813 51.1345625211, 71.4952769123 51.1348821305)"
19141732935450782,267,11,588,24,"MULTILINESTRING ((71.4932716031 51.1349639208, 71.49344218661756 51.134726180726965), (71.49344218661756 51.134726180726965, 71.493442283 51.1347260464, 71.4934419237 51.1347267228, 71.49344218661756 51.134726180726965), (71.49344218661756 51.134726180726965, 71.4934922293 51.1346230047))"
19141732935450785,180,7,432,18,"LINESTRING (71.4776896058 51.1352419844, 71.4771263621 51.1350920456)"
19141732935450807,1723,71,4719,196,"LINESTRING (71.4720938203 51.1350891145, 71.4720237517 51.135068822)"
19141732935450808,530,22,1434,59,"LINESTRING (71.4743182286 51.1343146109, 71.4738196636 51.1350180907)"
19141732935450812,369,15,1181,49,"LINESTRING (71.5074811542 51.1335553142, 71.5075521212 51.1335885724)"
19141732935450819,57,2,122,5,"MULTILINESTRING ((71.4559740915 51.1340277481, 71.45593694785508 51.13406659420177), (71.45593694785508 51.13406659420177, 71.4559363622 51.1340672067, 71.4559369911 51.1340665302, 71.45593694785508 51.13406659420177), (71.45593694785508 51.13406659420177, 71.4546919261 51.135909206))"
19141732935450820,534,22,1204,50,"LINESTRING (71.4628175471 51.1357626515, 71.462723224 51.1357333405, 71.4627229545 51.1357332278, 71.4622306778 51.1355646893)"
19141732935450827,179,7,375,15,"LINESTRING (71.4820947643 51.1349503925, 71.4834323558 51.1353128387)"
19141732935450828,108,4,201,8,"LINESTRING (71.4834205878 51.1353158262, 71.484042222 51.1343925128)"
19141732935450844,309,12,1051,43,"LINESTRING (71.5078967149 51.1347341071, 71.5077332215 51.1349009575)"
19141732935450847,79,3,234,9,"LINESTRING (71.4926815896 51.1347965633, 71.4923483146 51.1352638551)"
19141732935450862,102,4,152,6,"LINESTRING (71.4978800503 51.135241928, 71.4954779552 51.1345655086)"
19141732935450865,259,10,602,25,"LINESTRING (71.4978754689 51.1352390533, 71.4970014081 51.1340073988, 71.4970014081 51.1340074552, 71.4969600856 51.1339499584)"
19141732935450871,87,3,128,5,"MULTILINESTRING ((71.5151211461 51.134855581, 71.51496107709272 51.134746161265554), (71.51496107709272 51.134746161265554, 71.5149603476 51.1347456626, 71.5149620544 51.1347465645, 71.51496107709272 51.134746161265554), (71.51496107709272 51.134746161265554, 71.51476589457666 51.13466562946601), (71.51476589457666 51.13466562946601, 71.5147653234 51.1346653938, 71.5147662217 51.1346657321, 71.51476589457666 51.13466562946601), (71.51476589457666 51.13466562946601, 71.5138840761 51.1343889615))"
19141732935450877,241,10,574,23,"LINESTRING (71.4946845632 51.1353861732, 71.4932760048 51.1349713051)"
19141732935450897,1244,51,3362,140,"LINESTRING (71.4693382381 51.1358385217, 71.4693858488 51.1357274783, 71.4693863878 51.13572652, 71.4698121893 51.1351532613)"
19141732935450899,336,14,558,23,"LINESTRING (71.4834323558 51.1353128387, 71.4847600658 51.1356724638)"
19141732935450900,110,4,209,8,"LINESTRING (71.4866385329 51.1331072275, 71.4847646472 51.1356799043)"
19141732935450932,323,13,507,21,"LINESTRING (71.4851474193 51.1357892568, 71.4847530589 51.1356827227)"
19141732935450938,24,1,45,1,"LINESTRING (71.5087952997 51.1350027585, 71.5091734904 51.1353020725)"
19141732935450949,150,6,291,12,"LINESTRING (71.4729157787 51.1360395265, 71.469816591 51.1351607582)"
19141732935450951,968,40,2411,100,"LINESTRING (71.4732376451 51.1359065004, 71.4732520182 51.1358614067, 71.4732524673 51.1358605049, 71.4734806394 51.13548228)"
19141732935450955,64,2,163,6,"LINESTRING (71.5093847742 51.1339139947, 71.5092832645 51.1337803988)"
